slice dt iso,temperature,rain,verkeersdatum_ams,aankomststationVerkorting,vertrekstationVerkorting,classificatie,vertrekmoment_utc,morning_rush_hour_dummy,evening_rush_hour_dummy,weekend_dummy
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 07:50:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 15:34:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 12:13:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 15:13:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 20:13:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 04:34:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 06:34:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 12:04:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 18:20:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 21:20:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 22:51:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 08:24:00+00:00,1,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 10:54:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 08:13:00+00:00,1,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 08:43:00+00:00,1,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 10:13:00+00:00,1,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 13:15:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 21:24:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 19:15:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 09:34:00+00:00,1,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 13:34:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 18:50:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 15:24:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 05:34:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 05:50:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 20:04:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 21:34:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 08:54:00+00:00,1,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 09:15:00+00:00,1,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 10:43:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 16:54:00+00:00,0,1,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 18:24:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 08:20:00+00:00,1,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 14:34:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 11:20:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 19:04:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 16:51:00+00:00,0,1,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 21:04:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 19:50:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 07:54:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 14:24:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 11:43:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 17:24:00+00:00,0,1,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,OVN,ZVT,1,2021-08-09 20:24:00+00:00,0,0,1
2021-08-09,17.74,0.23489583333333333,2021-08-09,ZVT,OVN,1,2021-08-09 17:13:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 05:20:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 06:50:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 13:54:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 17:54:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 11:04:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 07:50:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 12:50:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 21:34:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 18:20:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 21:50:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 08:13:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 15:24:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 12:13:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 21:24:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 18:13:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 21:13:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 03:50:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 14:34:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 11:50:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 16:51:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 08:24:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 14:54:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 14:43:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 07:04:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 04:51:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 10:34:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 12:04:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 08:20:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 17:24:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 19:43:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 09:04:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 11:34:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 10:51:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 12:20:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 13:51:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 14:20:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 18:34:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 20:50:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 07:54:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 11:24:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 14:24:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 07:34:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 14:04:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 11:54:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 09:43:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 10:43:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 19:25:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 19:15:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 04:04:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 04:34:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 04:20:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 19:34:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 20:04:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 16:20:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 09:54:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 15:43:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 07:20:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 09:20:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 11:13:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 20:43:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 05:04:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 06:34:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 16:34:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 17:34:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 15:20:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 20:34:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 18:50:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 09:15:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 18:54:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 17:43:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 09:34:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 05:50:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 10:04:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 10:20:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 15:04:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 17:04:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 21:04:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 13:43:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 16:43:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 20:13:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 12:34:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 13:20:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 14:50:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 17:20:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 19:20:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 19:50:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 22:20:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 20:24:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 20:54:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 08:50:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 09:24:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 07:43:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 12:54:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 15:54:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 11:43:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 12:43:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 18:24:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 16:13:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 06:20:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 15:50:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 17:50:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 10:24:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 12:24:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 10:13:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 16:54:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 14:13:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 19:54:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 17:13:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 06:04:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 08:34:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 13:04:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 13:34:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 20:20:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 08:54:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 13:15:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 15:13:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 18:43:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 05:34:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 08:04:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 09:50:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 11:20:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 15:34:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 16:04:00+00:00,0,1,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 18:04:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 19:04:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 21:20:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 10:54:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,ZVT,OVN,1,2021-08-10 08:43:00+00:00,1,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 13:25:00+00:00,0,0,1
2021-08-10,17.744791666666668,0.009479166666666667,2021-08-10,OVN,ZVT,1,2021-08-10 16:24:00+00:00,0,1,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 04:20:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 06:50:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 13:51:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 17:20:00+00:00,0,1,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 13:54:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 10:43:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 19:25:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 06:34:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 10:04:00+00:00,1,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 11:04:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 10:20:00+00:00,1,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 10:51:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 15:04:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 13:20:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 18:34:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 14:50:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 15:50:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 11:54:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 04:04:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 04:51:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 08:50:00+00:00,1,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 14:04:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 16:51:00+00:00,0,1,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 09:54:00+00:00,1,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 15:54:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 14:13:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 06:04:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 09:34:00+00:00,1,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 07:50:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 17:04:00+00:00,0,1,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 22:20:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 10:54:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 17:54:00+00:00,0,1,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 07:04:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 17:34:00+00:00,0,1,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 19:20:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 22:51:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 08:13:00+00:00,1,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 14:54:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,OVN,ZVT,1,2021-08-11 18:54:00+00:00,0,0,1
2021-08-11,18.52177083333333,0.08520833333333333,2021-08-11,ZVT,OVN,1,2021-08-11 19:15:00+00:00,0,0,1
